SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3
101835,0,Cash loans,M,N,Y,0,101000.0,1212500.0,69290.0,1088600.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,-16153,-5763,-9006,-2823,0.5532,0.8152,0.1255
101836,0,Cash loans,F,N,Y,0,172000.0,868000.0,42840.0,758700.0,"Spouse, partner",Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-14361,-8493,-11158,-6424,0.7407,0.2718,0.7865
101837,0,Revolving loans,M,N,N,0,519000.0,1357000.0,57190.0,1257400.0,Unaccompanied,Working,Higher education,Married,House / apartment,-23461,-8557,-9881,-2505,0.4713,0.2016,0.8993
101838,0,Cash loans,F,Y,Y,1,292000.0,766000.0,43790.0,695700.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-8973,-6351,-5629,-6594,0.7908,0.7918,0.2992
101839,1,Revolving loans,F,N,N,0,118000.0,1415000.0,101210.0,1236600.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20654,-3225,-11992,-6934,0.1334,0.3167,0.0181
101840,0,Cash loans,F,Y,N,0,226000.0,1342500.0,92110.0,1320100.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-13302,-7194,-2486,-811,0.6999,0.3972,0.3133
101841,0,Cash loans,F,N,N,0,46000.0,883500.0,65760.0,882300.0,Unaccompanied,Pensioner,Higher education,Civil marriage,House / apartment,-17452,-7605,-1665,-55,0.8964,0.7561,0.3699
101842,0,Cash loans,F,N,N,0,133000.0,1404000.0,56700.0,1313100.0,Family,Working,Secondary / secondary special,Separated,House / apartment,-14608,-6433,-10827,-707,0.322,0.6074,0.7254
101843,0,Cash loans,F,N,Y,1,74000.0,515000.0,40510.0,497600.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,-18937,-338,-3986,-6522,0.3544,0.4252,0.0547
101844,0,Cash loans,F,N,N,0,51000.0,577000.0,30960.0,564800.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-7799,-5146,-8186,-1009,0.0885,0.2449,0.2099
101845,1,Cash loans,M,Y,Y,3,108000.0,111000.0,8840.0,106000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-20890,-8117,-1823,-4118,0.613,0.7283,0.8503
101846,0,Cash loans,F,N,Y,0,46000.0,902500.0,45220.0,773100.0,Family,Working,Higher education,Single / not married,House / apartment,-7625,-390,-5828,-3848,0.5293,0.1796,0.1555
101847,0,Revolving loans,F,Y,N,2,205000.0,1095500.0,64480.0,957100.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-21029,-6564,-5430,-3316,0.0479,0.8826,0.7237
101848,0,Cash loans,M,N,Y,1,116000.0,1170500.0,63390.0,1007400.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-8187,-1908,-5336,-4867,0.7171,0.1513,0.3496
101849,0,Cash loans,F,N,Y,0,139000.0,263000.0,14260.0,223900.0,Unaccompanied,Pensioner,Incomplete higher,Single / not married,House / apartment,-16487,-1054,-4088,-3489,0.7895,0.7666,0.6329
101850,0,Cash loans,F,N,Y,2,49000.0,691500.0,50960.0,619500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,-10973,-7132,-610,-4326,0.8627,0.4088,0.0794
101851,0,Cash loans,F,N,Y,0,48000.0,302500.0,21130.0,274900.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18532,-2030,-9527,-4305,0.523,0.1848,0.2794
101852,0,Cash loans,M,Y,N,1,156000.0,1008500.0,80360.0,893700.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-15235,-7089,-3868,-5281,0.4354,0.3882,0.4093
101853,0,Cash loans,M,Y,Y,1,655000.0,275000.0,17750.0,236400.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,-8228,-8575,-4325,-1400,0.8336,0.2183,0.8158
101854,0,Revolving loans,M,N,Y,1,40000.0,1360500.0,79630.0,1264600.0,Unaccompanied,State servant,Higher education,Single / not married,House / apartment,-11703,-9098,-11884,-1193,0.3848,0.1378,0.5397
101855,0,Cash loans,F,N,N,0,75000.0,380500.0,16590.0,339000.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,-22292,-7879,-4435,-4994,0.6261,0.2348,0.0525
101856,0,Cash loans,M,N,Y,0,330000.0,469000.0,37460.0,454700.0,Family,State servant,Secondary / secondary special,Civil marriage,House / apartment,-17414,-5230,-11758,-1497,0.5884,0.8254,0.7638
101857,0,Cash loans,F,N,Y,0,36000.0,1283000.0,79620.0,1092100.0,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-15290,-6685,-10403,-1250,0.3598,0.1096,0.0613
101858,0,Cash loans,F,N,Y,0,338000.0,712000.0,48430.0,695200.0,Unaccompanied,State servant,Secondary / secondary special,Single / not married,House / apartment,-18747,-2776,-2163,-872,0.0917,0.9242,0.8883
101859,0,Cash loans,F,N,Y,1,136000.0,80000.0,4500.0,79500.0,Unaccompanied,Working,Higher education,Married,House / apartment,-24308,-3671,-8262,-2410,0.0301,0.0147,0.209
101860,0,Cash loans,F,N,Y,1,104000.0,764500.0,47330.0,731900.0,Unaccompanied,Working,Higher education,Married,House / apartment,-11644,-3859,-1749,-3550,0.4125,0.6287,0.4687
101861,0,Cash loans,F,N,N,2,81000.0,168000.0,13050.0,161300.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-21054,-9910,-4945,-1578,0.4623,0.8151,0.0779
101862,0,Cash loans,F,N,Y,0,78000.0,1478500.0,68980.0,1463800.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12416,-5221,-5172,-474,0.7833,0.8879,0.538
101863,0,Cash loans,F,N,N,1,80000.0,900500.0,46550.0,793700.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,-13537,-9100,-341,-4290,0.3995,0.1453,0.4774
101864,0,Cash loans,F,N,N,2,349000.0,418500.0,19290.0,418200.0,Family,Working,Secondary / secondary special,Married,House / apartment,-16769,-3886,-4683,-5131,0.2743,0.6663,0.3956
101865,1,Cash loans,M,N,N,1,218000.0,865000.0,62010.0,835600.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,Rented apartment,-16178,-1041,-11018,-3566,0.4444,0.1109,0.0434
101866,1,Cash loans,F,Y,Y,0,191000.0,157000.0,6670.0,150600.0,Children,Working,Secondary / secondary special,Married,House / apartment,-11910,-8331,-3831,-6102,0.2337,0.3415,0.8362
101867,0,Cash loans,M,N,Y,0,265000.0,1209000.0,52310.0,1093100.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-24216,-1438,-2379,-4048,0.0959,0.698,0.7645
101868,0,Cash loans,F,N,Y,0,70000.0,1391500.0,72270.0,1296700.0,Unaccompanied,Working,Higher education,Married,House / apartment,-11797,-4752,-6105,-6927,0.1163,0.3352,0.605
101869,0,Cash loans,M,N,N,0,169000.0,1317500.0,79800.0,1249100.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-11152,-1421,-3869,-4624,0.31,0.3046,0.5479
101870,0,Cash loans,F,N,Y,0,117000.0,542500.0,30520.0,511600.0,Unaccompanied,Working,Incomplete higher,Separated,House / apartment,-10068,-1754,-6068,-270,0.0219,0.1191,0.6632
101871,0,Cash loans,F,Y,Y,3,254000.0,519000.0,21690.0,496000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-9440,-3168,-11465,-6681,0.217,0.0725,0.1454
101872,0,Cash loans,F,N,Y,0,80000.0,96000.0,7520.0,82800.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-15024,-4838,-2439,-5676,0.7503,0.1184,0.8867
101873,0,Cash loans,F,Y,Y,0,180000.0,993000.0,77570.0,897000.0,Unaccompanied,Pensioner,Incomplete higher,Married,House / apartment,-24257,-6693,-7906,-6017,0.2305,0.8329,0.2776
101874,0,Cash loans,M,Y,Y,0,346000.0,823500.0,42140.0,753600.0,Unaccompanied,Working,Higher education,Widow,House / apartment,-20558,-8686,-10259,-6800,0.1141,0.0205,0.6271
101875,0,Cash loans,F,N,Y,1,102000.0,713500.0,49420.0,634400.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,-17297,-891,-11731,-6208,0.9021,0.6613,0.5804
101876,0,Cash loans,F,N,Y,2,35000.0,1365500.0,86220.0,1196000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,Rented apartment,-24120,-6776,-7857,-3551,0.5951,0.7325,0.6084
101877,0,Cash loans,M,N,Y,1,134000.0,289500.0,14330.0,252100.0,Unaccompanied,Working,Higher education,Widow,House / apartment,-17995,-843,-5429,-5917,0.0664,0.5438,0.8362
101878,0,Cash loans,M,N,Y,0,89000.0,59000.0,2980.0,53400.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-17954,-6624,-471,-4585,0.0685,0.6969,0.2882
101879,0,Cash loans,F,N,N,0,192000.0,151500.0,9040.0,140000.0,"Spouse, partner",Commercial associate,Secondary / secondary special,Married,House / apartment,-10889,-6674,-8059,-4457,0.5854,0.6231,0.714
101880,0,Cash loans,F,N,Y,1,477000.0,370000.0,21000.0,318000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-8698,-293,-3765,-3883,0.5177,0.4382,0.5725
101881,0,Cash loans,F,N,Y,0,125000.0,93500.0,4830.0,92700.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-17046,-7994,-7826,-2619,0.0743,0.3697,0.0815
101882,0,Cash loans,F,N,Y,0,119000.0,776500.0,56140.0,749200.0,Unaccompanied,Commercial associate,Higher education,Married,Rented apartment,-14991,-4374,-7912,-994,0.2209,0.8949,0.3993
101883,0,Revolving loans,F,N,Y,0,184000.0,502000.0,29750.0,481700.0,Family,Working,Secondary / secondary special,Separated,House / apartment,-23032,-3997,-8845,-768,0.8833,0.9236,0.7977
101884,0,Cash loans,M,Y,N,0,41000.0,307500.0,20350.0,269300.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,Rented apartment,-18243,-8509,-461,-5138,0.5477,0.6222,0.3064
101885,0,Cash loans,F,N,Y,1,69000.0,1136500.0,54060.0,1069000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-21226,-3682,-1173,-544,0.4239,0.1955,0.4633
101886,0,Revolving loans,F,Y,Y,0,402000.0,342500.0,21010.0,318300.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-20349,-5183,-1667,-5074,0.2451,0.431,0.4693
101887,0,Revolving loans,F,N,N,0,191000.0,1045500.0,55120.0,1042800.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-19413,-8229,-11937,-931,0.1357,0.4767,0.5909
101888,0,Cash loans,M,N,N,0,27000.0,553000.0,33760.0,532100.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-10566,-5443,-3321,-90,0.3885,0.7225,0.841
101889,0,Cash loans,M,N,Y,0,59000.0,789500.0,56240.0,739300.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,-13708,-7617,-8831,-6106,0.877,0.6377,0.1731
101890,1,Cash loans,F,N,Y,0,197000.0,1404000.0,99340.0,1372600.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-22142,-7889,-4369,-4333,0.0558,0.4939,0.4843
101891,0,Cash loans,M,N,N,0,242000.0,99500.0,5390.0,86900.0,"Spouse, partner",Pensioner,Lower secondary,Single / not married,With parents,-18436,-4003,-8673,-6605,0.9415,0.6495,0.4088
101892,0,Cash loans,F,N,Y,0,300000.0,773000.0,52390.0,658800.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,-10797,-1885,-8273,-5346,0.2053,0.0326,0.2882
101893,0,Cash loans,F,Y,N,0,77000.0,1288000.0,100020.0,1228200.0,Children,Commercial associate,Secondary / secondary special,Married,House / apartment,-9274,-8062,-11495,-850,0.3942,0.74,0.8744
101894,0,Cash loans,F,N,N,0,426000.0,900500.0,58560.0,778700.0,Family,Working,Higher education,Married,House / apartment,-16358,-9474,-4126,-2968,0.0523,0.2089,0.0177
101895,0,Cash loans,F,N,N,0,146000.0,448000.0,20580.0,388600.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-16545,-623,-2793,-4872,0.5597,0.627,0.1248
101896,0,Cash loans,F,Y,Y,0,204000.0,623500.0,41890.0,599600.0,Unaccompanied,Working,Higher education,Married,House / apartment,-12710,-3396,-9299,-3077,0.4645,0.1171,0.6993
101897,0,Cash loans,M,Y,N,0,161000.0,1035000.0,45740.0,921800.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-9834,-7056,-6185,-6713,0.6367,0.1176,0.2576
101898,0,Cash loans,F,N,Y,1,45000.0,1341000.0,100420.0,1266300.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,-21550,-4579,-3785,-2659,0.5201,0.0435,0.6898
101899,0,Cash loans,M,N,N,0,520000.0,105000.0,6370.0,103700.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-10517,-7811,-250,-633,0.3843,0.8656,0.7923
101900,0,Cash loans,F,Y,Y,0,45000.0,149000.0,8260.0,133700.0,Unaccompanied,State servant,Secondary / secondary special,Civil marriage,With parents,-20514,-5785,-10626,-3228,0.7035,0.5783,0.2493
101901,0,Cash loans,F,N,Y,0,69000.0,518000.0,21900.0,457200.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-21476,-6747,-1620,-1224,0.0335,0.3502,0.1904
101902,0,Cash loans,F,N,Y,2,277000.0,383500.0,21180.0,332100.0,Unaccompanied,State servant,Secondary / secondary special,Single / not married,House / apartment,-8855,-8660,-9910,-1248,0.5186,0.7505,0.1466
101903,0,Revolving loans,F,N,Y,0,170000.0,430500.0,32770.0,374300.0,Family,Working,Higher education,Married,House / apartment,-23959,-7894,-8457,-982,0.117,0.5985,0.1981
101904,0,Cash loans,F,Y,Y,0,298000.0,367000.0,14990.0,315400.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,-10389,-5690,-21,-2510,0.4198,0.5929,0.2612
101905,0,Cash loans,F,N,N,1,134000.0,330000.0,19470.0,284800.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-22043,-4483,-2123,-3850,0.7537,0.4678,0.8266
101906,0,Cash loans,F,Y,Y,1,96000.0,235000.0,18150.0,215000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-14878,-498,-1510,-4758,0.1439,0.0175,0.7338
101907,1,Cash loans,F,N,N,1,407000.0,1404000.0,78330.0,1261000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,-9472,-2251,-3852,-3993,0.8897,0.253,0.0117
101908,0,Cash loans,M,Y,Y,0,31000.0,255000.0,14570.0,243800.0,Unaccompanied,Working,Higher education,Married,House / apartment,-23836,-5530,-4775,-989,0.8452,0.1125,0.8317
101909,0,Cash loans,F,N,Y,0,316000.0,342500.0,21630.0,335800.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-15024,-3980,-11130,-1616,0.4,0.6327,0.0841
101910,0,Cash loans,F,N,Y,0,64000.0,403500.0,23610.0,390500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,House / apartment,-17559,-226,-7008,-6574,0.0156,0.2437,0.6259
101911,0,Cash loans,F,Y,Y,2,308000.0,1402500.0,65560.0,1303800.0,Unaccompanied,State servant,Secondary / secondary special,Civil marriage,House / apartment,-9126,-2187,-3422,-424,0.7524,0.4332,0.1524
101912,0,Cash loans,M,N,N,0,47000.0,1144500.0,46630.0,990400.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-19039,-1870,-8431,-1430,0.838,0.3422,0.0685
101913,1,Cash loans,M,N,Y,0,155000.0,1194000.0,76880.0,1142000.0,Family,Working,Secondary / secondary special,Married,House / apartment,-12622,-7125,-8242,-1635,0.1743,0.1446,0.7242
101914,0,Revolving loans,F,N,Y,2,354000.0,197500.0,15170.0,178600.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-13111,-8538,-3007,-4200,0.8712,0.9109,0.4492
101915,0,Revolving loans,F,N,Y,2,121000.0,1262000.0,55850.0,1088900.0,Unaccompanied,Working,Lower secondary,Civil marriage,House / apartment,-8991,-6025,-8667,-6395,0.8693,0.8874,0.5731
101916,0,Cash loans,F,N,N,3,231000.0,639000.0,30950.0,623900.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,-13974,-3418,-10196,-6788,0.453,0.0895,0.4098
101917,0,Cash loans,M,Y,Y,1,270000.0,427500.0,23430.0,385100.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-18136,-2181,-156,-5218,0.7602,0.7877,0.0731
101918,0,Cash loans,M,N,Y,3,225000.0,882500.0,63850.0,779000.0,Family,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-10690,-2157,-6342,-177,0.4283,0.4691,0.7052
101919,0,Cash loans,F,N,Y,0,414000.0,1241500.0,63030.0,1217600.0,Unaccompanied,Working,Lower secondary,Single / not married,House / apartment,-17773,-5387,-7598,-5384,0.5402,0.7373,0.7811
101920,0,Cash loans,F,N,Y,1,114000.0,1178000.0,88680.0,1160700.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-17162,-6003,-4761,-5251,0.3106,0.1521,0.0489
101921,0,Revolving loans,F,N,Y,1,54000.0,1340000.0,56550.0,1207100.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-7336,-5435,-10975,-5318,0.1599,0.1343,0.3632
101922,0,Cash loans,M,Y,N,0,32000.0,1395500.0,108340.0,1260400.0,Family,Working,Higher education,Single / not married,House / apartment,-18908,-3089,-2019,-3776,0.7117,0.8473,0.5339
101923,0,Cash loans,F,N,Y,0,67000.0,391500.0,24440.0,366800.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,-9639,-7675,-5237,-719,0.0113,0.854,0.5789
101924,0,Cash loans,F,N,Y,2,48000.0,661500.0,43890.0,635100.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,With parents,-21725,-5821,-9878,-3128,0.5548,0.448,0.5535
101925,0,Revolving loans,F,Y,Y,0,147000.0,66500.0,3640.0,57200.0,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,House / apartment,-8671,-7178,-7923,-4504,0.8228,0.8279,0.6614
101926,0,Cash loans,M,N,Y,1,56000.0,1324500.0,94410.0,1243700.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-7976,-439,-4170,-3001,0.218,0.6374,0.9188
101927,0,Cash loans,M,Y,Y,0,31000.0,270000.0,12600.0,268100.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-12372,-2828,-5047,-6405,0.3229,0.1839,0.3772
101928,0,Cash loans,M,Y,N,0,30000.0,1298500.0,54480.0,1154800.0,Family,Working,Secondary / secondary special,Married,With parents,-7552,-1691,-2414,-2789,0.5622,0.3192,0.5332
101929,0,Cash loans,F,Y,N,0,292000.0,524500.0,29280.0,517300.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,-10164,-7943,-10995,-653,0.2421,0.1379,0.6671
101930,0,Cash loans,M,N,N,0,159000.0,580500.0,43040.0,576200.0,Unaccompanied,Pensioner,Lower secondary,Married,Municipal apartment,-17508,-5883,-11441,-2622,0.8066,0.7375,0.5669
101931,0,Revolving loans,F,Y,N,0,91000.0,102000.0,7160.0,90800.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-24444,-3261,-2155,-6261,0.3546,0.9361,0.3735
101932,0,Cash loans,F,Y,Y,0,362000.0,520500.0,31590.0,501300.0,Family,Working,Secondary / secondary special,Married,Municipal apartment,-13601,-9600,-10018,-3556,0.5567,0.5236,0.5966
101933,0,Cash loans,F,N,Y,0,36000.0,1337500.0,84110.0,1184800.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,-7692,-8275,-3757,-3392,0.2226,0.6265,0.6211
101934,0,Cash loans,M,N,Y,0,614000.0,82000.0,3710.0,78800.0,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-18583,-4729,-92,-4403,0.0489,0.7113,0.5599
101935,0,Cash loans,F,N,Y,0,169000.0,636000.0,46830.0,616700.0,Unaccompanied,Working,Higher education,Married,House / apartment,-19034,-7001,-6243,-489,0.1733,0.2208,0.2028
101936,0,Cash loans,M,N,Y,0,55000.0,90500.0,6470.0,80300.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,-8296,-2397,-8862,-1344,0.0534,0.3258,0.4856
101937,0,Cash loans,M,N,Y,1,195000.0,584500.0,38730.0,559600.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,With parents,-14448,-5550,-2143,-6900,0.4505,0.3976,0.8413
101938,0,Cash loans,F,N,Y,0,241000.0,296000.0,17360.0,287700.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,-24784,-7390,-8423,-6791,0.5614,0.5689,0.8265
